IS_top_5_league,Based_rich_nation,Is_top_ranked_nation,EU_National,Caps,Apps,Age,Reputation,Is_top_prev_club,Last_Transfer_Fee,Salary
1,1,2,0,0.185,0.3516896120150188,0.3571428571428571,0.6331658291457286,1,0,6064000.0
1,1,2,1,0.01,0.4780976220275344,0.4642857142857143,0.7245226130653266,0,0,6064000.0
1,1,2,1,0.22,0.25156445556946183,0.3571428571428571,0.6981909547738694,0,0,6064000.0
0,1,2,1,0.14,0.46307884856070086,0.5357142857142857,0.6984924623115578,0,0,6064000.0
1,1,1,1,0.0,0.03504380475594493,0.0714285714285714,0.624321608040201,0,0,6064000.0
1,1,2,0,0.0,0.21401752190237797,0.2857142857142857,0.7801005025125628,0,0,6064000.0
1,1,2,1,0.005,0.28660826032540676,0.6071428571428571,0.7196984924623115,1,0,6064000.0
1,1,0,0,0.14,0.23028785982478098,0.3571428571428571,0.7533668341708543,0,0,6064000.0
1,1,2,0,0.005,0.20901126408010012,0.3214285714285714,0.6834170854271356,1,0,6064000.0
1,1,2,1,0.055,0.3566958698372966,0.3928571428571429,0.7447236180904523,1,0,6064000.0
1,1,0,0,0.24,0.35294117647058826,0.4285714285714285,0.7477386934673367,0,0,6064000.0
0,1,0,0,0.4,0.30663329161451813,0.5357142857142857,0.6482412060301508,0,0,6064000.0
1,1,2,0,0.0,0.19148936170212766,0.2857142857142857,0.7282412060301507,0,0,6064000.0
1,1,2,1,0.045,0.41301627033792243,0.5357142857142857,0.7135678391959799,1,0,6064000.0
1,1,1,0,0.27,0.27409261576971217,0.3214285714285714,0.7788944723618091,1,0,6064000.0
1,1,2,1,0.0,0.11889862327909888,0.1785714285714286,0.7347738693467336,0,0,6064000.0
1,1,2,0,0.0,0.09011264080100126,0.1428571428571429,0.6984924623115578,0,0,6064000.0
1,1,2,1,0.01,0.5043804755944932,0.6071428571428571,0.6683417085427136,1,0,6000000.0
1,1,2,1,0.115,0.19899874843554444,0.25,0.73678391959799,0,0,5983000.0
1,1,2,1,0.32,0.3704630788485607,0.4285714285714285,0.7386934673366834,0,0,5983000.0
1,1,0,0,0.27,0.2765957446808511,0.3928571428571429,0.7130653266331658,0,0,5983000.0
1,1,2,1,0.0,0.3642052565707134,0.3571428571428571,0.7585929648241206,0,0,5983000.0
1,1,2,1,0.025,0.05506883604505632,0.1071428571428571,0.7683417085427136,0,0,5983000.0
1,1,1,1,0.045,0.3642052565707134,0.4642857142857143,0.757286432160804,0,0,5983000.0
0,0,2,1,0.0,0.27909887359199,0.3571428571428571,0.6934673366834171,0,0,5960000.0
1,1,2,1,0.05,0.1376720901126408,0.2142857142857143,0.7763819095477387,1,0,5936000.0
1,1,2,1,0.0,0.05131414267834793,0.1428571428571429,0.7786934673366834,0,0,5936000.0
1,1,2,1,0.055,0.17772215269086358,0.25,0.7601005025125628,0,0,5930000.0
0,0,2,1,0.195,0.392991239048811,0.4285714285714285,0.6751758793969849,1,0,5877000.0
1,1,2,1,0.27,0.43929912390488113,0.4285714285714285,0.7714572864321608,0,0,5798000.0
1,1,2,0,0.055,0.30287859824780977,0.2857142857142857,0.7135678391959799,1,0,5770000.0
1,1,2,0,0.27,0.2991239048811014,0.4285714285714285,0.7927638190954773,1,0,5770000.0
1,1,2,1,0.15,0.18397997496871088,0.4285714285714285,0.6948743718592965,1,0,5761000.0
1,1,1,1,0.135,0.22403003754693368,0.3214285714285714,0.6698492462311558,1,0,5761000.0
1,1,2,0,0.055,0.1639549436795995,0.3214285714285714,0.754070351758794,0,0,5761000.0
1,1,2,1,0.075,0.3254067584480601,0.3928571428571429,0.7236180904522613,1,0,5750000.0
1,1,0,0,0.24,0.29662077596996245,0.3571428571428571,0.7696482412060301,0,0,5686000.0
0,0,2,1,0.0,0.33416770963704634,0.3571428571428571,0.6804020100502512,0,0,5622000.0
1,1,2,1,0.015,0.18022528160200252,0.3214285714285714,0.7578894472361809,0,0,5570000.0
1,1,2,1,0.14,0.4493116395494368,0.4642857142857143,0.7688442211055276,0,0,5560000.0
1,1,0,1,0.3,0.3942428035043805,0.3928571428571429,0.7957788944723618,0,0,5560000.0
1,1,2,1,0.125,0.42177722152690866,0.4285714285714285,0.762713567839196,1,0,5560000.0
1,1,2,1,0.065,0.3454317897371715,0.3928571428571429,0.7430150753768844,0,0,5560000.0
1,1,2,1,0.12,0.2853566958698373,0.4642857142857143,0.7102512562814071,1,0,5560000.0
1,1,2,1,0.245,0.40550688360450565,0.5357142857142857,0.6934673366834171,1,0,5560000.0
1,1,0,0,0.215,0.29161451814768463,0.2857142857142857,0.7260301507537689,0,0,5560000.0
1,1,2,1,0.03,0.49812265331664585,0.4642857142857143,0.7152763819095477,1,0,5550000.0
1,1,0,1,0.23500000000000001,0.43178973717146435,0.3928571428571429,0.7538693467336683,0,0,5550000.0
0,1,2,1,0.01,0.37922403003754696,0.6785714285714285,0.6382914572864321,0,0,5488000.0
1,1,1,1,0.115,0.12891113892365458,0.1071428571428571,0.8234170854271357,1,0,5485000.0
1,1,2,1,0.045,0.17772215269086358,0.2142857142857143,0.7923618090452261,0,0,5485000.0
1,1,1,1,0.11,0.25406758448060074,0.3571428571428571,0.7125628140703517,0,0,5485000.0
1,1,2,1,0.06,0.45056320400500627,0.5714285714285715,0.5527638190954773,1,0,5485000.0
1,1,1,1,0.02,0.16020025031289112,0.1428571428571429,0.7087437185929648,0,0,5485000.0
1,1,0,0,0.12,0.28911138923654567,0.3214285714285714,0.7162814070351758,0,0,5458000.0
1,1,2,0,0.045,0.2590738423028786,0.2857142857142857,0.7484422110552764,1,0,5458000.0
0,0,2,1,0.16,0.3191489361702128,0.3214285714285714,0.7035175879396984,0,0,5458000.0
1,1,2,0,0.04,0.3942428035043805,0.4999999999999999,0.7638190954773869,0,0,5458000.0
1,1,1,0,0.225,0.26282853566958697,0.3214285714285714,0.824824120603015,1,0,5458000.0
1,1,2,1,0.0,0.4267834793491865,0.4642857142857143,0.7487437185929648,0,0,5458000.0
1,1,2,1,0.0,0.1939924906132666,0.2142857142857143,0.7813065326633166,0,0,5458000.0
1,1,2,1,0.0,0.11889862327909888,0.1785714285714286,0.7484422110552764,0,0,5458000.0
1,1,2,0,0.35000000000000003,0.6057571964956195,0.6428571428571429,0.6768844221105528,0,0,5458000.0
1,1,2,0,0.0,0.09762202753441802,0.2142857142857143,0.7336683417085427,0,0,5458000.0
1,1,2,1,0.08,0.5006257822277848,0.5357142857142857,0.696180904522613,1,0,5385000.0
1,1,0,0,0.02,0.04005006257822278,0.0357142857142857,0.6337688442211055,0,0,5385000.0
1,1,2,1,0.065,0.23028785982478098,0.4642857142857143,0.6231155778894473,0,0,5385000.0
1,1,2,0,0.21,0.3942428035043805,0.5357142857142857,0.7242211055276382,0,0,5373000.0
1,1,2,1,0.0,0.3141426783479349,0.3928571428571429,0.7553768844221106,0,0,5345000.0
0,1,0,0,0.25,0.32916145181476847,0.4285714285714285,0.6753768844221105,0,0,5298000.0
1,1,0,1,0.265,0.4530663329161452,0.4999999999999999,0.702211055276382,0,0,5288000.0
0,1,2,1,0.0,0.31038798498122655,0.3571428571428571,0.6493467336683417,0,0,5269000.0
0,0,0,1,0.48,0.6821026282853567,0.6071428571428571,0.7436180904522613,1,0,5250000.0
0,0,0,1,0.645,0.7684605757196495,0.7142857142857143,0.742713567839196,0,0,5250000.0
1,1,2,1,0.0,0.36795994993742176,0.4642857142857143,0.6582914572864321,1,0,5200000.0
1,1,2,1,0.16,0.30663329161451813,0.3928571428571429,0.7613065326633166,0,0,5190000.0
1,1,2,1,0.03,0.2265331664580726,0.2142857142857143,0.7488442211055276,1,0,5190000.0
1,1,2,1,0.0,0.20775969962453067,0.25,0.6776884422110553,0,0,5186000.0
1,1,2,1,0.0,0.24780976220275344,0.2857142857142857,0.6743718592964824,0,0,5155000.0
1,1,1,1,0.045,0.5381727158948686,0.4999999999999999,0.7026130653266331,1,0,5155000.0
1,1,2,1,0.125,0.4267834793491865,0.4285714285714285,0.729145728643216,1,0,5155000.0
1,1,2,1,0.06,0.15018773466833543,0.25,0.7257286432160804,1,0,5155000.0
1,1,2,0,0.005,0.4793491864831039,0.4999999999999999,0.7674371859296483,0,0,5155000.0
1,1,1,0,0.14,0.21401752190237797,0.25,0.7209045226130654,0,0,5130000.0
1,1,1,1,0.3,0.23779724655819776,0.25,0.778391959798995,1,0,5130000.0
1,1,0,1,0.0,0.18523153942428036,0.25,0.7135678391959799,0,0,5130000.0
1,1,2,1,0.16,0.29662077596996245,0.3928571428571429,0.6829145728643216,0,0,5130000.0
1,1,2,0,0.255,0.4355444305381727,0.5357142857142857,0.754070351758794,1,0,5130000.0
1,1,2,0,0.05,0.19774718397997498,0.3571428571428571,0.7467336683417085,1,0,5130000.0
1,1,2,0,0.11,0.16020025031289112,0.3571428571428571,0.7182914572864322,1,0,5068000.0
0,1,0,0,0.13,0.0688360450563204,0.25,0.6467336683417085,0,0,5056000.0
0,0,2,0,0.16,0.344180225281602,0.4642857142857143,0.7446231155778894,1,0,5000000.0
1,1,1,1,0.405,0.27784730913642053,0.3928571428571429,0.7438190954773869,0,0,5000000.0
1,1,2,1,0.0,0.26032540675844806,0.2857142857142857,0.6753768844221105,1,0,5000000.0
1,1,2,1,0.115,0.4005006257822278,0.3928571428571429,0.7437185929648241,0,0,5000000.0
1,1,2,1,0.12,0.2615769712140175,0.2857142857142857,0.7457286432160803,0,0,4995000.0
1,1,1,1,0.105,0.3879849812265332,0.4999999999999999,0.7681407035175879,0,0,4986000.0
1,1,1,1,0.025,0.2715894868585732,0.3928571428571429,0.6783919597989949,0,0,4986000.0
1,1,1,1,0.255,0.41802252816020025,0.5714285714285715,0.6733668341708543,0,0,4986000.0
0,0,2,1,0.055,0.5244055068836045,0.5357142857142857,0.7760804020100502,0,0,4986000.0
1,1,2,1,0.005,0.49687108886107634,0.5714285714285715,0.6683417085427136,0,0,4986000.0
1,1,1,1,0.08,0.21526908635794745,0.3214285714285714,0.6934673366834171,0,0,4986000.0
1,1,2,1,0.23500000000000001,0.41551939924906134,0.4642857142857143,0.6820100502512563,0,0,4983000.0
0,1,0,0,0.045,0.16020025031289112,0.4285714285714285,0.6240201005025126,0,0,4952000.0
1,1,2,1,0.0,0.07759699624530664,0.1428571428571429,0.6482412060301508,0,0,4940000.0
0,0,2,0,0.015,0.425531914893617,0.4999999999999999,0.7088442211055276,0,0,4939000.0
1,1,0,0,0.47000000000000003,0.5894868585732166,0.6071428571428571,0.790251256281407,0,0,4870000.0
0,1,2,1,0.0,0.392991239048811,0.4999999999999999,0.6482412060301508,0,0,4857000.0
1,1,2,1,0.0,0.2728410513141427,0.3214285714285714,0.7764824120603016,0,0,4852000.0
1,1,2,0,0.02,0.3254067584480601,0.3214285714285714,0.7699497487437186,0,0,4852000.0
1,1,2,0,0.0,0.2127659574468085,0.3571428571428571,0.6934673366834171,0,0,4852000.0
1,1,2,1,0.02,0.13516896120150187,0.1785714285714286,0.6733668341708543,1,0,4852000.0
1,1,2,0,0.0,0.1476846057571965,0.25,0.7236180904522613,1,0,4852000.0
1,1,2,0,0.01,0.30037546933667086,0.3571428571428571,0.7663316582914573,0,0,4852000.0
1,1,0,0,0.15,0.20901126408010012,0.2857142857142857,0.7273366834170855,0,0,4852000.0
1,1,2,1,0.03,0.3854818523153943,0.3571428571428571,0.6736683417085427,0,0,4852000.0
0,1,2,0,0.13,0.6933667083854819,0.6785714285714285,0.6566834170854271,0,0,4852000.0
1,1,2,0,0.015,0.1113892365456821,0.1785714285714286,0.672964824120603,1,0,4852000.0
1,1,2,1,0.03,0.47058823529411764,0.4999999999999999,0.6341708542713568,0,0,4852000.0
1,1,2,0,0.005,0.10387984981226533,0.1428571428571429,0.6984924623115578,0,0,4852000.0
1,1,0,0,0.35000000000000003,0.5982478097622028,0.4999999999999999,0.6578894472361809,0,0,4852000.0
1,1,0,1,0.095,0.1439299123904881,0.2857142857142857,0.7041206030150754,0,0,4852000.0
1,1,2,1,0.005,0.36921151439299127,0.3214285714285714,0.7135678391959799,0,0,4852000.0
1,1,2,1,0.0,0.43929912390488113,0.4642857142857143,0.724321608040201,0,0,4852000.0
1,1,0,0,0.12,0.15269086357947434,0.2142857142857143,0.7466331658291457,1,0,4852000.0
1,1,2,0,0.04,0.20400500625782228,0.25,0.7357788944723618,1,0,4852000.0
1,1,1,0,0.315,0.28035043804755944,0.3571428571428571,0.6911557788944723,0,0,4852000.0
1,1,2,1,0.03,0.2390488110137672,0.3214285714285714,0.6984924623115578,1,0,4852000.0
1,1,2,1,0.0,0.13516896120150187,0.2142857142857143,0.7381909547738693,1,0,4852000.0
1,1,2,0,0.0,0.19148936170212766,0.25,0.7386934673366834,0,0,4852000.0
1,1,1,1,0.03,0.08760951188986232,0.1071428571428571,0.6990954773869347,0,0,4852000.0
1,1,1,0,0.51,0.48435544430538174,0.5357142857142857,0.6733668341708543,0,0,4852000.0
1,1,0,0,0.20500000000000002,0.18397997496871088,0.3214285714285714,0.7258291457286432,0,0,4852000.0
1,1,2,1,0.0,0.16270337922403005,0.1428571428571429,0.7487437185929648,0,0,4852000.0
0,1,2,1,0.17500000000000002,0.2565707133917397,0.3928571428571429,0.6491457286432161,0,0,4816000.0
1,1,2,1,0.005,0.24405506883604505,0.3571428571428571,0.6973869346733669,1,0,4808000.0
1,1,2,1,0.39,0.4856070087609512,0.6071428571428571,0.6180904522613065,0,0,4787000.0
1,1,2,1,0.14,0.2728410513141427,0.4285714285714285,0.6381909547738693,1,0,4787000.0
1,1,1,0,0.04,0.16645807259073842,0.1785714285714286,0.7855276381909547,0,0,4752000.0
0,1,0,1,0.215,0.41802252816020025,0.4642857142857143,0.6490452261306533,0,0,4734000.0
0,1,0,0,0.115,0.24155193992490614,0.3214285714285714,0.6510552763819095,0,0,4734000.0
1,1,2,1,0.0,0.41551939924906134,0.5357142857142857,0.7095477386934673,1,0,4705000.0
1,1,1,0,0.26,0.3241551939924906,0.3928571428571429,0.6998994974874372,1,0,4680000.0
0,0,2,1,0.15,0.30037546933667086,0.2857142857142857,0.7368844221105527,1,0,4680000.0
1,1,2,1,0.09,0.12891113892365458,0.2142857142857143,0.7231155778894472,0,0,4630000.0
1,1,0,0,0.775,0.690863579474343,0.6071428571428571,0.5628140703517588,0,0,4630000.0
1,1,2,1,0.145,0.3904881101376721,0.4642857142857143,0.7185929648241206,0,0,4630000.0
1,1,2,1,0.005,0.4430538172715895,0.4642857142857143,0.7668341708542713,1,0,4630000.0
1,1,1,1,0.17,0.47058823529411764,0.5357142857142857,0.6989949748743719,0,0,4630000.0
1,1,1,1,0.58,0.49812265331664585,0.6428571428571429,0.7051256281407036,1,0,4630000.0
1,1,2,1,0.25,0.2991239048811014,0.2857142857142857,0.7073366834170854,0,0,4628000.0
1,1,0,1,0.225,0.2765957446808511,0.3571428571428571,0.7415075376884422,0,0,4587000.0
1,1,2,1,0.16,0.3354192740926158,0.3928571428571429,0.6636180904522613,0,0,4548000.0
1,1,0,1,0.34,0.4881101376720901,0.6071428571428571,0.6381909547738693,0,0,4548000.0
1,1,2,0,0.0,0.2165206508135169,0.2142857142857143,0.6751758793969849,0,0,4548000.0
1,1,2,0,0.03,0.4568210262828536,0.6428571428571429,0.6783919597989949,0,0,4548000.0
1,1,1,1,0.115,0.3091364205256571,0.3571428571428571,0.7462311557788944,0,0,4548000.0
1,1,1,0,0.29,0.25156445556946183,0.3571428571428571,0.6984924623115578,1,0,4548000.0
1,1,2,1,0.015,0.41051314142678347,0.4285714285714285,0.6452261306532663,1,0,4548000.0
0,1,2,1,0.035,0.31038798498122655,0.4285714285714285,0.6850251256281407,1,0,4548000.0
1,1,2,0,0.04,0.2002503128911139,0.25,0.7,1,0,4548000.0
1,1,2,1,0.01,0.33291614518147683,0.3571428571428571,0.761608040201005,0,0,4548000.0
1,1,2,1,0.02,0.18648310387984982,0.2857142857142857,0.7647236180904523,0,0,4548000.0
1,1,1,0,0.275,0.4780976220275344,0.4642857142857143,0.7100502512562814,0,0,4548000.0
1,1,2,1,0.06,0.3967459324155194,0.4642857142857143,0.6381909547738693,0,0,4548000.0
1,1,1,0,0.16,0.1739674593241552,0.25,0.6777889447236181,0,0,4548000.0
1,1,0,0,0.085,0.0951188986232791,0.1428571428571429,0.6723618090452261,0,0,4548000.0
1,1,2,0,0.0,0.12390488110137672,0.1785714285714286,0.6783919597989949,0,0,4548000.0
1,1,2,0,0.0,0.13516896120150187,0.25,0.7441206030150753,0,0,4548000.0
1,1,2,1,0.005,0.0425531914893617,0.0714285714285714,0.7289447236180905,0,0,4548000.0
1,1,2,0,0.0,0.023779724655819776,0.1428571428571429,0.7386934673366834,1,0,4548000.0
1,1,2,0,0.0,0.06007509386733417,0.1071428571428571,0.7036180904522613,0,0,4548000.0
0,1,2,0,0.0,0.42177722152690866,0.4642857142857143,0.6247236180904523,0,0,4533000.0
0,1,1,1,0.225,0.40550688360450565,0.6071428571428571,0.6490452261306533,0,0,4528000.0
1,1,2,1,0.035,0.18523153942428036,0.2142857142857143,0.7441206030150753,0,0,4501000.0
1,1,2,1,0.24,0.7897371714643304,0.7142857142857143,0.6797989949748744,0,0,4500000.0
1,1,1,1,0.08,0.34668335419274093,0.3571428571428571,0.7522613065326633,0,0,4499000.0
1,1,2,1,0.62,0.6370463078848561,0.6785714285714285,0.7806030150753769,1,0,4490000.0
1,1,1,1,0.34500000000000003,0.3591989987484355,0.4285714285714285,0.7254271356783919,0,0,4490000.0
1,1,2,0,0.015,0.2227784730913642,0.2857142857142857,0.7637185929648241,1,0,4490000.0
1,1,2,0,0.155,0.4205256570713392,0.5714285714285715,0.7286432160804021,1,0,4490000.0
1,1,0,0,0.34,0.42803504380475593,0.5357142857142857,0.7110552763819096,0,0,4488000.0
1,1,1,1,0.005,0.0625782227784731,0.1785714285714286,0.7058291457286432,0,0,4488000.0
1,1,0,1,0.14,0.4668335419274093,0.5357142857142857,0.7196984924623115,0,0,4488000.0
1,1,2,1,0.055,0.4192740926157697,0.4999999999999999,0.7214070351758793,0,0,4488000.0
1,1,1,1,0.04,0.09887359198998749,0.1071428571428571,0.8016080402010051,0,0,4488000.0
1,1,1,1,0.05,0.15018773466833543,0.2142857142857143,0.7274371859296482,0,0,4488000.0
1,1,2,1,0.34,0.40550688360450565,0.4999999999999999,0.7667336683417085,1,0,4488000.0
1,1,1,1,0.145,0.1702127659574468,0.25,0.7056281407035175,0,0,4488000.0
1,1,1,1,0.17500000000000002,0.2590738423028786,0.2857142857142857,0.7401005025125628,0,0,4488000.0
1,1,0,1,0.055,0.2365456821026283,0.2857142857142857,0.6985929648241206,0,0,4488000.0
1,1,2,1,0.0,0.11639549436795996,0.2142857142857143,0.7236180904522613,0,0,4488000.0
1,1,1,1,0.20500000000000002,0.4005006257822278,0.4642857142857143,0.7246231155778894,0,0,4488000.0
0,1,0,0,0.015,0.21401752190237797,0.2857142857142857,0.6231155778894473,0,0,4463000.0
0,1,0,1,0.02,0.22403003754693368,0.3928571428571429,0.6488442211055276,0,0,4446000.0
1,1,2,1,0.22,0.4568210262828536,0.4285714285714285,0.6954773869346733,0,0,4440000.0
1,1,2,1,0.005,0.17647058823529413,0.25,0.7036180904522613,0,0,4440000.0
0,0,2,1,0.17500000000000002,0.6132665832290363,0.6428571428571429,0.6547738693467337,1,0,4420000.0
0,1,2,1,0.0,0.3667083854818523,0.4642857142857143,0.6491457286432161,0,0,4418000.0
0,1,2,1,0.0,0.5056320400500626,0.5714285714285715,0.6482412060301508,0,0,4418000.0
1,1,2,0,0.0,0.07133917396745933,0.2142857142857143,0.6617085427135678,0,0,4333000.0
0,1,0,1,0.255,0.5369211514392992,0.6428571428571429,0.6436180904522613,0,0,4283000.0
1,1,2,1,0.165,0.30037546933667086,0.3214285714285714,0.7565829145728643,0,0,4280000.0
1,1,0,1,0.0,0.43929912390488113,0.5714285714285715,0.6969849246231156,1,0,4280000.0
1,1,2,1,0.005,0.16645807259073842,0.2857142857142857,0.7252261306532664,0,0,4245000.0
1,1,2,0,0.305,0.7847309136420526,0.7142857142857143,0.7010050251256281,0,0,4245000.0
1,1,1,1,0.0,0.523153942428035,0.5357142857142857,0.7458291457286432,0,0,4245000.0
1,1,0,0,0.01,0.15018773466833543,0.2142857142857143,0.7171859296482412,0,0,4245000.0
1,1,2,1,0.01,0.23404255319148937,0.25,0.7111557788944723,1,0,4245000.0
1,1,2,0,0.01,0.3504380475594493,0.6071428571428571,0.6934673366834171,1,0,4245000.0
0,1,2,0,0.0,0.20775969962453067,0.3214285714285714,0.6231155778894473,0,0,4245000.0
1,1,1,0,0.195,0.43929912390488113,0.3928571428571429,0.6824120603015076,0,0,4245000.0
1,1,2,1,0.055,0.1376720901126408,0.25,0.7925628140703518,0,0,4245000.0
1,1,0,0,0.06,0.5531914893617021,0.5714285714285715,0.6733668341708543,0,0,4245000.0
1,1,1,1,0.065,0.2978723404255319,0.3214285714285714,0.7099497487437186,0,0,4245000.0
0,0,2,0,0.155,0.4893617021276596,0.5357142857142857,0.6253266331658291,0,0,4208000.0
0,1,2,1,0.01,0.3504380475594493,0.4642857142857143,0.697286432160804,1,0,4188000.0
0,0,0,1,0.09,0.4167709637046308,0.4642857142857143,0.6045226130653266,0,0,4177000.0
0,0,2,1,0.115,0.5719649561952441,0.4999999999999999,0.6535678391959799,0,0,4160000.0
0,0,2,1,0.0,0.12891113892365458,0.1428571428571429,0.6818090452261306,0,0,4160000.0
0,1,0,0,0.255,0.16145181476846057,0.4999999999999999,0.5943718592964824,0,0,4141000.0
0,0,2,1,0.225,0.5769712140175219,0.5357142857142857,0.6222110552763819,0,0,4138000.0
0,0,0,0,0.49,0.4755944931163955,0.4999999999999999,0.6231155778894473,0,0,4080000.0
1,1,2,1,0.01,0.21777221526908636,0.4285714285714285,0.6030150753768844,1,0,4070000.0
1,1,2,1,0.05,0.44430538172715894,0.4642857142857143,0.7487437185929648,0,0,4070000.0
1,1,2,1,0.015,0.2365456821026283,0.3928571428571429,0.678894472361809,0,0,4070000.0
1,1,2,0,0.17,0.5469336670838548,0.6428571428571429,0.7286432160804021,1,0,4063000.0
0,1,0,0,0.265,0.3904881101376721,0.6071428571428571,0.5982914572864322,0,0,4055000.0
0,0,1,1,0.685,0.7496871088861077,0.6785714285714285,0.7688442211055276,0,0,4041000.0
1,1,2,1,0.16,0.2428035043804756,0.3214285714285714,0.700502512562814,0,0,4032000.0
0,1,1,0,0.08,0.23404255319148937,0.3214285714285714,0.6252261306532664,0,0,4010000.0
1,1,2,0,0.015,0.11389236545682103,0.2142857142857143,0.7386934673366834,0,0,4002000.0
0,0,1,1,0.13,0.12640801001251564,0.1785714285714286,0.7068341708542714,1,0,4000000.0
1,1,2,1,0.08,0.18397997496871088,0.2857142857142857,0.6922613065326633,1,0,4000000.0
1,1,0,0,0.24,0.3854818523153943,0.4285714285714285,0.7007035175879397,0,0,4000000.0
1,1,2,1,0.425,0.46307884856070086,0.5357142857142857,0.7124623115577889,0,0,3989000.0
1,1,0,1,0.105,0.12640801001251564,0.1071428571428571,0.6764824120603015,0,0,3989000.0
1,1,1,1,0.07,0.14643304130162704,0.1785714285714286,0.6757788944723618,0,0,3989000.0
0,0,1,1,0.36,0.40175219023779724,0.4999999999999999,0.65678391959799,1,0,3989000.0
1,1,2,1,0.0,0.03879849812265332,0.0357142857142857,0.6804020100502512,0,0,3989000.0
0,1,2,0,0.0,0.4430538172715895,0.6428571428571429,0.6532663316582914,0,0,3989000.0
1,1,2,1,0.0,0.06758448060075094,0.1428571428571429,0.6812060301507538,1,0,3989000.0
1,1,2,1,0.0,0.07634543178973717,0.1071428571428571,0.7121608040201005,0,0,3989000.0
1,1,1,1,0.05,0.20650813516896122,0.3214285714285714,0.724321608040201,0,0,3989000.0
1,1,0,1,0.425,0.5181476846057572,0.5714285714285715,0.6857286432160804,0,0,3989000.0
1,1,1,1,0.34500000000000003,0.3967459324155194,0.4285714285714285,0.6778894472361809,0,0,3989000.0
1,1,1,1,0.015,0.40175219023779724,0.4285714285714285,0.7134673366834171,0,0,3989000.0
1,1,0,1,0.07,0.09136420525657071,0.1071428571428571,0.6339698492462311,1,0,3989000.0
0,0,2,1,0.18,0.7797246558197748,0.7142857142857143,0.6933668341708543,0,0,3947000.0
1,1,2,0,0.01,0.23404255319148937,0.2857142857142857,0.6628140703517588,0,0,3942000.0
1,1,2,0,0.015,0.43429286608260326,0.7142857142857143,0.6281407035175879,0,0,3942000.0
